address,qualified_name,tier,size,candidate,classification,reason,checker_result,checker_summary
0x004455A8,Savedata::FieldMenu::IsMenuIconEnable,1,28,analysis/reagent/candidates/0x004455A8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Semantically close, but it does not match the decompiled return form exactly."
0x004A6C4C,Savedata::FishingSpot::ExistRare,1,28,analysis/reagent/candidates/0x004A6C4C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed expression changes operator binding and does not match the Ghidra logic exactly.
0x004A7C54,Savedata::Misc::IsTrainerPassStamp,1,28,analysis/reagent/candidates/0x004A7C54/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic is almost identical, but the reversed code omits the explicit `!= 0` bool normalization present in Ghidra."
0x004A8B5C,Savedata::FieldMenu::IsIconNew,1,28,analysis/reagent/candidates/0x004A8B5C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Semantically close, but the reversed code does not preserve the explicit `!= 0` truth test from Ghidra."
0x004A8700,Savedata::MyStatus::GetDrawID,1,32,analysis/reagent/candidates/0x004A8700/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reconstruction does not match the decompiled arithmetic expression or bit-extraction order.
0x0043DC4C,Savedata::QRReaderSaveData::ChargeScanPower,1,44,analysis/reagent/candidates/0x0043DC4C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The parameter delta calculation does not preserve the original pre-update value and the struct access is still an unnamed offset.
0x004433E8,Savedata::Fashion::IsOwned,1,24,analysis/reagent/candidates/0x004433E8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Behavior matches for the null case, but the reversed code omits the exact pre-branch assignment present in Ghidra."
0x0043B654,Savedata::PokeFinderSave::GetSpotFlags,1,24,analysis/reagent/candidates/0x0043B654/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow matches, but the pointer arithmetic does not: the reversed code scales `this` as an object pointer instead of byte address arithmetic."
0x00439190,Savedata::ResortSave::AddBeansIvyHiddenCount,1,28,analysis/reagent/candidates/0x00439190/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the member type/width is not faithful to the Ghidra byte-sized access at 0x572c."
0x004455C4,Savedata::FieldMenu::ResetRideNewFlag,1,28,analysis/reagent/candidates/0x004455C4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code uses XOR toggling instead of the Ghidra logic that clears the selected bit.
0x004390D4,Savedata::ResortSave::ResetNewHotSpaPokemon,1,32,analysis/reagent/candidates/0x004390D4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not match the indexed write performed by the binary.
0x00441740,Savedata::Misc::SetTrainerPassStamp,1,32,analysis/reagent/candidates/0x00441740/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed function matches the target offset and basic OR/update pattern, but it omits the `& 0x7fffU` mask present in the ground truth expression."
0x0043B254,Savedata::BattleInstSave::ClearScoutTrainerIndex,1,40,analysis/reagent/candidates/0x0043B254/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The indexed zero stores match, but the final two writes do not preserve the decompiled pointer arithmetic or data shape."
0x004A8728,Savedata::MyStatus::Serialize,1,32,analysis/reagent/candidates/0x004A8728/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed function does not match the Ghidra return semantics, argument order, or source offset."
0x00439F08,Savedata::FishingSpot::ResetFishingSpot,1,36,analysis/reagent/candidates/0x00439F08/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed function matches the call and clear size, but all struct offsets are wrong and do not match the Ghidra behavior."
0x00443CCC,Savedata::MyStatus::SetIcon,1,24,analysis/reagent/candidates/0x00443CCC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The offset writes match, but the reversed code does not preserve Ghidra’s read-before-write ordering."
0x003D08C8,Savedata::MyStatus::Deserialize,1,40,analysis/reagent/candidates/0x003D08C8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Core stack-table setup is not reproduced correctly, so the call reads from the wrong storage."
0x0043B66C,Savedata::PokeFinderSave::SetSpotFlags,1,40,analysis/reagent/candidates/0x0043B66C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic is close, but the struct layout is not faithfully reproduced."
0x00438704,Savedata::ResortSave::SetPokeBeansNum,1,48,analysis/reagent/candidates/0x00438704/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The logic is mostly aligned, but the object access does not match the decompilation exactly."
0x00438D90,Savedata::ResortSave::IsBeansBottleGround,1,48,analysis/reagent/candidates/0x00438D90/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Control flow matches, but the struct-offset mapping and return signature are not reproduced exactly."
0x004A6E9C,Savedata::BattleSpotData::GetEntryCommunityId,1,48,analysis/reagent/candidates/0x004A6E9C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The offset access and branch condition match, but the reversed code drops the 64-bit return construction and the else-branch zeroing of the high word."
0x004A6ED4,Savedata::BattleSpotData::GetEntryCommunityPid,1,48,analysis/reagent/candidates/0x004A6ED4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code matches the load/branch logic but loses the 64-bit return value and the high dword behavior from Ghidra.
0x004A743C,Savedata::JoinFestaDataSave::GetRewardState,1,48,analysis/reagent/candidates/0x004A743C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed function matches the bounds check and byte load, but it drops the 64-bit return semantics and the explicit zeroing of the high dword."
0x004A772C,Savedata::JoinFestaDataSave::GetQuestionnaireAnswer,1,48,analysis/reagent/candidates/0x004A772C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return type and 64-bit return composition do not match the Ghidra logic.
0x0043F3EC,Savedata::JoinFestaDataSave::SetTheme,1,36,analysis/reagent/candidates/0x0043F3EC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The branch and call are only approximately matched, not reproduced exactly from the decompilation."
0x0015D91C,ExtSavedata::BattleRecorderSaveData::GetBattleRecDataDirect,1,44,analysis/reagent/candidates/0x0015D91C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The body matches structurally, but the function signature and assert call are not faithful to the ground truth."
0x00474FF8,ExtSavedata::BattleRecorderSaveData::GetBattleRecUploadData,1,44,analysis/reagent/candidates/0x00474FF8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return type and assertion call are not matched exactly.
0x00442DAC,Savedata::Fashion::GetCagoryItmeDataNum,1,48,analysis/reagent/candidates/0x00442DAC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return type and return-value construction do not match the Ghidra logic.
0x004428A8,Savedata::MyItem::MyItem,1,92,analysis/reagent/candidates/0x004428A8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The constructor logic is mostly present, but the memory-clear start address and all subsequent field offsets are wrong relative to the Ghidra ground truth."
0x0043B0D8,Savedata::BattleInstSave::SetPrizeWinCount,1,36,analysis/reagent/candidates/0x0043B0D8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed function matches the branch structure, but it misrepresents the loaded global value and the parameter type."
0x00439014,Savedata::ResortSave::GetAdventureBonusTime,1,56,analysis/reagent/candidates/0x00439014/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The body matches, but the reversed function is missing the explicit `return;` present in Ghidra."
0x004A7F84,Savedata::MyItem::IsNew,1,36,analysis/reagent/candidates/0x004A7F84/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Semantically equivalent, but it does not match Ghidra’s exact return handling and conditional expression structure."
0x0043DE70,Savedata::QRReaderSaveData::SetFieldScanTargetInfo,1,40,analysis/reagent/candidates/0x0043DE70/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reverse does not preserve the exact 2-byte parameter/storage layout used by the binary.
0x004421EC,Savedata::MyItem::IsRegisterFreeSpace,1,40,analysis/reagent/candidates/0x004421EC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic is close, but the reversed signature and return semantics do not exactly match Ghidra."
0x0043EB04,Savedata::JoinFestaDataSave::GetGlobalAttractionData,1,68,analysis/reagent/candidates/0x0043EB04/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code incorrectly dereferences memory and misses the exact CONCAT/ZEXT expression semantics.
0x0043E798,Savedata::JoinFestaDataSave::GetFacilitiesData,1,80,analysis/reagent/candidates/0x0043E798/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not match the return-value construction or the branch boundary in the original logic.
0x004692C8,NetAppLib::JoinFesta::JoinFestaPersonalData::JoinFestaPersonalData,1,104,analysis/reagent/candidates/0x004692C8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches overall, but the constructor call is not preserved exactly and the signature is not rendered with the same call identity as Ghidra."
0x004A6C68,Savedata::RandomGroup::GetTodayRandSeed,1,60,analysis/reagent/candidates/0x004A6C68/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Body matches structurally, but the seed initialization call is not identified with the exact original symbol."
0x004388B8,Savedata::ResortSave::GetAdventureItem,1,56,analysis/reagent/candidates/0x004388B8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Return value width and CONCAT44 behavior are missing, so the reversed function does not fully match Ghidra."
0x00438A6C,Savedata::ResortSave::GetGimKindPowerID,1,56,analysis/reagent/candidates/0x00438A6C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not match the decompiled expression and return construction.
0x0043A120,Savedata::WeatherSave::GetWeather,1,56,analysis/reagent/candidates/0x0043A120/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function does not match the Ghidra return expression or return width.
0x004A8A90,Savedata::FieldMenu::GetMenuIconID,1,64,analysis/reagent/candidates/0x004A8A90/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow matches, but the return type and CONCAT44 semantics are not preserved exactly."
0x00438E80,Savedata::ResortSave::GetFarmPokemonBoxPos,1,68,analysis/reagent/candidates/0x00438E80/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reverse is not equivalent: it changes the return type/structure and adds a bounds check that does not exist in Ghidra.
0x004394E0,Savedata::ResortSave::GetAdventurePokemonBoxPos,1,68,analysis/reagent/candidates/0x004394E0/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function does not match the ground truth return value or argument handling.
0x00439650,Savedata::ResortSave::GetFriendShipPokemonBoxPos,1,68,analysis/reagent/candidates/0x00439650/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return type and branch logic do not match the decompilation.
0x004A8B18,Savedata::FieldMenu::IsMenuPageEnable,1,68,analysis/reagent/candidates/0x004A8B18/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return type and data layout do not match the Ghidra logic.
0x0043F364,Savedata::JoinFestaDataSave::AddCoin,1,96,analysis/reagent/candidates/0x0043F364/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The coin increment logic is close, but the 0x550 update does not preserve the original short-cast semantics exactly."
0x004A6F2C,Savedata::MysteryGiftSave::GetGiftDataNum,1,60,analysis/reagent/candidates/0x004A6F2C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow matches, but the reversed code is not equivalent because `pMVar3` is scoped incorrectly and is not valid after the `if`/`else` block."
0x004A7B24,Savedata::Misc::CalcPenaltyMoney,1,92,analysis/reagent/candidates/0x004A7B24/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the reversed code still uses raw `this` offsets instead of named members."
0x0043C2E4,Savedata::MysteryGiftSave::WriteBackClone,1,40,analysis/reagent/candidates/0x0043C2E4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Core control flow matches, but the decompilation is not fully matched because the call target and struct offset are not represented faithfully."
0x00444F50,Savedata::FieldMenu::SetMenuPage,1,56,analysis/reagent/candidates/0x00444F50/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the assert call is not matched exactly to the ground truth symbol."
0x004466D8,Savedata::ZukanData::SetZukanMode,1,72,analysis/reagent/candidates/0x004466D8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the assert call is not identified with the exact namespace from the decompilation."
0x00446814,Savedata::ZukanData::SetZukanOSVersion,1,72,analysis/reagent/candidates/0x00446814/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the assert call is not fully matched to the ground truth symbol."
0x0043DD20,Savedata::QRReaderSaveData::UseBatteryOnQRScan,1,100,analysis/reagent/candidates/0x0043DD20/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow matches, but the struct-field mappings are not verified against the decompile."
0x0043DCA8,Savedata::QRReaderSaveData::ActivateFieldScan,1,116,analysis/reagent/candidates/0x0043DCA8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Constructor/object lifetime is misrepresented, so the reversed code does not match the Ghidra logic."
0x00442B54,Savedata::Record::Get,1,64,analysis/reagent/candidates/0x00442B54/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return value width and upper 32-bit behavior do not match Ghidra.
0x0043E6BC,Savedata::JoinFestaDataSave::SetFacilitiesBuy,1,96,analysis/reagent/candidates/0x0043E6BC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The pointer arithmetic in the store is not equivalent to the Ghidra byte-offset logic.
0x0043EB48,Savedata::JoinFestaDataSave::SetGlobalAttractionData,1,60,analysis/reagent/candidates/0x0043EB48/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function misses the required return semantics and does not stop after the assert branch.
0x0015D324,ExtSavedata::BattleRecorderSaveData::LiveCupLoadData,1,108,analysis/reagent/candidates/0x0015D324/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow matches, but the reversed code omits Ghidra-local state and does not mirror the decompiler exactly."
0x0043ECE8,Savedata::JoinFestaDataSave::FacilitiesFakeChangeStart,1,108,analysis/reagent/candidates/0x0043ECE8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but one field write is not mapped to a named member and uses unsafe raw pointer arithmetic."
0x00471874,NetAppLib::JoinFesta::JoinFestaAttractionManager::IsKentarosuRideRockBreakerAllBreak,1,32,analysis/reagent/candidates/0x00471874/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches at a high level, but the reversed code does not properly map the `this[10]` access to a named member and keeps the decompiler’s raw indexing form."
0x0047077C,NetAppLib::JoinFesta::JoinFestaAttractionManager::JoinRequest,1,32,analysis/reagent/candidates/0x0047077C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The call sequence matches except for the final singleton access, which is not represented with the same template-qualified call as in Ghidra."
0x004A3240,GameSys::GameManager::GetBufferClearSetting,1,88,analysis/reagent/candidates/0x004A3240/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The first five stores match, but the last two writes are mis-modeled and do not match Ghidra's byte-level layout."
0x003EF0C8,GameSys::GameManager::SetBufferClearSetting,1,80,analysis/reagent/candidates/0x003EF0C8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The last two stores do not match the raw Ghidra memory writes and likely mis-model the field sizes.
0x003CD018,NetApp::QR::QRDiaryFunc,1,32,analysis/reagent/candidates/0x003CD018/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The null-check flow matches, but the called function is not correctly identified."
0x00163A68,mw::qre::QREncoder::InitMemory,1,56,analysis/reagent/candidates/0x00163A68/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow matches, but the global memory model and symbol typing do not match the Ghidra decompilation."
0x0049D330,Field::ZoneDataLoader::GetZoneNum,1,24,analysis/reagent/candidates/0x0049D330/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Shift/addition precedence does not match the Ghidra expression.
0x00393258,Field::EventPokemonRideTool::GetPokemonRideOnID,1,36,analysis/reagent/candidates/0x00393258/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow matches, but the return width and stack-local modeling do not match the Ghidra logic."
0x00381450,Field::FieldScript::FieldScriptSystem::ForceEnd,1,44,analysis/reagent/candidates/0x00381450/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The flag write matches, but the global-parameter lookup argument does not exactly preserve Ghidra’s double-dereference/cast sequence."
0x00392708,Field::EventGimmickEncount::Setup,1,20,analysis/reagent/candidates/0x00392708/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic is equivalent, but the write order does not match the Ghidra decompilation exactly."
0x00381014,Field::FieldScript::FieldScriptSystem::SetTerrainBlockControlPosition,1,36,analysis/reagent/candidates/0x00381014/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function omits a required write at offset `this+0xA0` before copying the vector components.
0x00373CD4,Field::EventXMenu::EventXMenu,1,36,analysis/reagent/candidates/0x00373CD4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Core assignments match, but the constructor call is not fully matched to the ground truth."
0x0039FB98,Field::MoveModel::FieldMoveCodeManager::GetMoveCodeWork,1,44,analysis/reagent/candidates/0x0039FB98/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the reversed signature truncates the 64-bit return value."
0x003A60D0,Field::MoveModel::FieldActionCommandManager::GetActionCommandWork,1,44,analysis/reagent/candidates/0x003A60D0/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return type and 64-bit CONCAT44 construction do not match the decompiled logic.
0x0039FBE8,Field::MoveModel::FieldMoveCodeManager::GetMoveCodeWork,1,44,analysis/reagent/candidates/0x0039FBE8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the reversed signature has the wrong return type."
0x0049F9F4,Field::MoveModel::FieldMoveModelAreaCharaAccessor::GetDataNum,1,20,analysis/reagent/candidates/0x0049F9F4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the member layout does not: Ghidra reads `binLinkerAccessor` at `this + 4`, while the reversed class places it at offset 0."
0x0038063C,Field::FieldScript::FieldScriptSystem::SetBgPartsVisible,1,44,analysis/reagent/candidates/0x0038063C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The visibility bit update matches, but the branch condition does not match the decompilation."
0x0037DF20,Field::FieldScript::FuncSetFieldInit::ConvRotationVector3ToYRadian,1,104,analysis/reagent/candidates/0x0037DF20/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reverse matches the control flow, but the `acos` input is not equivalent to the Ghidra logic."
0x0049E594,Field::Encount::EncountWork::GetNowEncountProb,1,40,analysis/reagent/candidates/0x0049E594/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the reversal still uses raw offsets instead of named members as required."
0x0039A410,Field::EventWork::DecMushiyokeCount,1,48,analysis/reagent/candidates/0x0039A410/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow matches, but the field type/layout does not match the Ghidra access semantics."
0x0049D300,Field::PokemonSearch::DataAccessor::GetSymbolEncountDataID,1,48,analysis/reagent/candidates/0x0049D300/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not preserve the null branch or the 64-bit return composition.
0x00399F38,Field::EventList::EventListDataManager::EventListDataManager,1,36,analysis/reagent/candidates/0x00399F38/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Constructor effects are present, but the assignment order and field-to-offset mapping do not match Ghidra."
0x0049EF80,Field::EventList::EventListDataManager::GetMainList,1,64,analysis/reagent/candidates/0x0049EF80/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function matches the control flow but not the 64-bit return construction or zero-extension behavior.
0x00374820,Field::FieldSound::SetReverb,1,120,analysis/reagent/candidates/0x00374820/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reverse is functionally close but does not cover all Ghidra-local setup and does not map the field write to a named member.
0x00383560,Field::FieldScript::Work::GetChildGlobalParam,1,52,analysis/reagent/candidates/0x00383560/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function does not match the 64-bit return value semantics or the CONCAT44 behavior in the Ghidra output.
0x003835CC,Field::FieldScript::Work::GetParentGlobalParam,1,52,analysis/reagent/candidates/0x003835CC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function matches the branch logic but not the 64-bit return value semantics.
0x0049E198,Field::World::GetZoneInfo,1,56,analysis/reagent/candidates/0x0049E198/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reverse misses the 64-bit return construction and does not match the exact pointer/arithmetic behavior.
0x0049F0F4,Field::EventWork::GetEventWorkAdrs,1,56,analysis/reagent/candidates/0x0049F0F4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code matches the branch condition but does not preserve the Ghidra control-flow and return-value construction exactly.
0x00399F9C,Field::EventWork::GetEventWork,1,60,analysis/reagent/candidates/0x00399F9C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return type and return-value construction do not match the Ghidra logic.
0x003746F8,Field::FieldSound::ChangeFieldBGMByZoneChange,1,64,analysis/reagent/candidates/0x003746F8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Missing an extra GetPlayerForm call present in the Ghidra logic.
0x00394E88,Field::Event::EventPokeFinderForPlacement::Initialize,1,76,analysis/reagent/candidates/0x00394E88/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Most logic matches, but the second heap lookup uses the wrong argument source."
0x0039A3D8,Field::EventWork::GetEventWorkAdrs,1,56,analysis/reagent/candidates/0x0039A3D8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code omits the CONCAT44 return packing and the else-branch zeroing of param_1.
0x0039FDDC,Field::MoveModel::FieldMoveModelPlayer::IsInputStick,1,36,analysis/reagent/candidates/0x0039FDDC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Core control flow matches, but the return type and the no-hit return expression do not match the decompilation."
0x003A1188,Field::MoveModel::FieldMoveModelPlayer::IsInputDashButton,1,36,analysis/reagent/candidates/0x003A1188/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code misses the exact call/return semantics and does not match the 64-bit Ghidra behavior.
0x0039FDFC,Field::MoveModel::FieldMoveModelPlayer::IsRunEndState,1,44,analysis/reagent/candidates/0x0039FDFC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow matches, but the decompilation is not reproduced exactly."
0x0039FE48,Field::MoveModel::FieldMoveModelPlayer::IsRunLoopState,1,44,analysis/reagent/candidates/0x0039FE48/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not match the call target or the struct-offset usage in the Ghidra output.
0x0039FE70,Field::MoveModel::FieldMoveModelPlayer::IsWalkEndState,1,44,analysis/reagent/candidates/0x0039FE70/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The logic is close, but it still uses raw offset arithmetic instead of fully named field access."
0x0039FE98,Field::MoveModel::FieldMoveModelPlayer::IsWalkLoopState,1,44,analysis/reagent/candidates/0x0039FE98/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed code matches the high-level branch, but it does not exactly reproduce the Ghidra call form or explicit offset/cast details."
0x003A16C0,Field::MoveModel::FieldMoveModelPlayer::IsLockDirFromOutside,1,44,analysis/reagent/candidates/0x003A16C0/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The control flow matches, but the call target and pointer semantics do not exactly match the decompilation."
0x003A1C6C,Field::MoveModel::FieldMoveModelPlayer::IsEnbaleInputMoveCode,1,44,analysis/reagent/candidates/0x003A1C6C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches, but the decompiled call target is not matched exactly."
0x003803D0,Field::FieldScript::FieldScriptSystem::SetMsgUpdateFunc,1,40,analysis/reagent/candidates/0x003803D0/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"Logic matches at a high level, but the reversal does not use named members and misses the exact qualified assert call."
0x0049D5BC,Field::ZoneDataAccessor::GetGimmickID,1,52,analysis/reagent/candidates/0x0049D5BC/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not match the 64-bit return construction used by Ghidra.
0x0049D660,Field::ZoneDataAccessor::GetIslandIndex,1,52,analysis/reagent/candidates/0x0049D660/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The return value construction is wrong: the decompilation concatenates two 32-bit halves into a 64-bit result, but the reversed code shifts by 8 bits and ORs instead."
0x0049D77C,Field::ZoneDataAccessor::GetPlaceLabelID,1,52,analysis/reagent/candidates/0x0049D77C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reconstruction does not match the 64-bit return composition in Ghidra.
0x0049D858,Field::ZoneDataAccessor::GetMapChangeType,1,52,analysis/reagent/candidates/0x0049D858/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reverse code does not match the 64-bit CONCAT44 return and changes the final bit composition.
0x0049D9A4,Field::ZoneDataAccessor::GetWeatherEnvIndex,1,52,analysis/reagent/candidates/0x0049D9A4/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return expression and width do not match the Ghidra logic.
0x0049DA14,Field::ZoneDataAccessor::GetEnvironmentIndex,1,52,analysis/reagent/candidates/0x0049DA14/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return type and CONCAT44 packing are incorrect; the 64-bit value is assembled in the wrong order.
0x0049DA48,Field::ZoneDataAccessor::GetSubscreenMapType,1,52,analysis/reagent/candidates/0x0049DA48/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return width and concatenation semantics do not match the Ghidra logic.
0x0049DAF0,Field::ZoneDataAccessor::GetCameraDefaultIndex,1,52,analysis/reagent/candidates/0x0049DAF0/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return value composition and width do not match CONCAT44 in the Ghidra output.
0x0049DB24,Field::ZoneDataAccessor::GetTownmapBasisPosZone,1,52,analysis/reagent/candidates/0x0049DB24/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return value width and packing do not match the Ghidra CONCAT44 behavior.
0x0049DB58,Field::ZoneDataAccessor::GetAttributeBgNearPattern,1,52,analysis/reagent/candidates/0x0049DB58/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return type and CONCAT44 ordering do not match the Ghidra logic.
0x0049DC38,Field::ZoneDataAccessor::GetSubscreenBasisPositionZ,1,52,analysis/reagent/candidates/0x0049DC38/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed code does not preserve the 64-bit return construction or use of `param_2` from the Ghidra logic.
0x0049DCA8,Field::ZoneDataAccessor::GetCameraSupportDefaultIndex,1,52,analysis/reagent/candidates/0x0049DCA8/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,Return-value width and composition do not match the Ghidra CONCAT44 semantics.
0x0037EC8C,Field::FieldScript::ScriptTrialModel::Del,1,60,analysis/reagent/candidates/0x0037EC8C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed function misses the per-index struct layout and the required return value, so it does not match the decompilation."
0x0049D624,Field::ZoneDataAccessor::IsTownmapMode,1,60,analysis/reagent/candidates/0x0049D624/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reversed function does not match the returned value or parameter semantics from Ghidra.
0x0049D6D0,Field::ZoneDataAccessor::IsReverbEnable,1,60,analysis/reagent/candidates/0x0049D6D0/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,The reverse code does not match the 64-bit CONCAT44 return behavior and changes the expression semantics.
0x0049D70C,Field::ZoneDataAccessor::IsSkyboxEnable,1,60,analysis/reagent/candidates/0x0049D70C/attempt-1.cpp,RED,CHECKER_REJECTED,FAIL,"The reversed function changes both the return semantics and the final expression shape, so it does not match the Ghidra logic."
